STATION|NAMES, name, id, nbAntennas
STATION|KEYS, 0, 1, 0
STATION, POGO, 1, 13
STATION, HULA, 2, 7
STATION, COOK, 3, 12
STATION, INDI, 4, 2
STATION, BOSS, 5, 10
STATION, LION, 6, 9
STATION, GUAM, 7, 5
STATION, PIKE, 8, 6
STATION, REEF, 9, 1
STATION, HAWK, 10, 10
STATION, DICE, 11, 7
STATION, EVCF, 12, 10
STATION, SUN3, 13, 5

ALTERNATIVE|NAMES, taskName, stationId, startMin, duration, endMax
ALTERNATIVE, 300B, 1, 32640, 2040, 34740
ALTERNATIVE, 300B, 3, 32640, 2040, 34740
ALTERNATIVE, 300B, 11, 32640, 2040, 34740
ALTERNATIVE, 300B, 13, 32640, 2040, 34740
ALTERNATIVE, 300B, 5, 32640, 2040, 34740
ALTERNATIVE, 300B, 6, 32640, 2040, 34740
ALTERNATIVE, 300B, 8, 32640, 2040, 34740
ALTERNATIVE, 301, 1, 33780, 2893, 43020
ALTERNATIVE, 301, 2, 33780, 2893, 47280
ALTERNATIVE, 301, 3, 33780, 2893, 47280
ALTERNATIVE, 301, 5, 33780, 2893, 42780
ALTERNATIVE, 301, 7, 33780, 2893, 47280
ALTERNATIVE, 301, 8, 33780, 2893, 47280
ALTERNATIVE, 301A, 1, 35820, 3140, 45060
ALTERNATIVE, 301A, 2, 35820, 3140, 49320
ALTERNATIVE, 301A, 3, 35820, 3140, 49320
ALTERNATIVE, 301A, 5, 35820, 3140, 44820
ALTERNATIVE, 301A, 7, 35820, 3140, 49320
ALTERNATIVE, 301A, 8, 35820, 3140, 49320
ALTERNATIVE, 301B, 1, 35340, 2766, 44580
ALTERNATIVE, 301B, 2, 35340, 2766, 48840
ALTERNATIVE, 301B, 3, 35340, 2766, 48840
ALTERNATIVE, 301B, 5, 35340, 2766, 44340
ALTERNATIVE, 301B, 7, 35340, 2766, 48840
ALTERNATIVE, 301B, 8, 35340, 2766, 48840
ALTERNATIVE, 302, 10, 35940, 1367, 39240
ALTERNATIVE, 302, 6, 35940, 1367, 39240
ALTERNATIVE, 302, 9, 35940, 1367, 39240
ALTERNATIVE, 302A, 10, 38280, 1406, 41580
ALTERNATIVE, 302A, 6, 38280, 1406, 41580
ALTERNATIVE, 302A, 9, 38280, 1406, 41580
ALTERNATIVE, 302B, 10, 36660, 760, 39960
ALTERNATIVE, 302B, 6, 36660, 760, 39960
ALTERNATIVE, 302B, 9, 36660, 760, 39960
ALTERNATIVE, 303, 2, 33840, 1018, 38640
ALTERNATIVE, 303, 3, 33840, 1018, 38640
ALTERNATIVE, 303, 5, 33840, 1018, 38640
ALTERNATIVE, 303, 8, 33840, 1018, 38640
ALTERNATIVE, 303A, 2, 35940, 1004, 40740
ALTERNATIVE, 303A, 3, 35940, 1004, 40740
ALTERNATIVE, 303A, 5, 35940, 1004, 40740
ALTERNATIVE, 303A, 8, 35940, 1004, 40740
ALTERNATIVE, 303B, 2, 34920, 976, 39720
ALTERNATIVE, 303B, 3, 34920, 976, 39720
ALTERNATIVE, 303B, 5, 34920, 976, 39720
ALTERNATIVE, 303B, 8, 34920, 976, 39720
ALTERNATIVE, 304, 1, 34020, 1015, 35520
ALTERNATIVE, 304, 10, 34020, 1015, 35520
ALTERNATIVE, 304, 5, 34020, 1015, 35520
ALTERNATIVE, 304, 6, 34020, 1015, 35520
ALTERNATIVE, 304A, 1, 36660, 1380, 38160
ALTERNATIVE, 304A, 10, 36660, 1380, 38160
ALTERNATIVE, 304A, 5, 36660, 1380, 38160
ALTERNATIVE, 304A, 6, 36660, 1380, 38160
ALTERNATIVE, 304B, 1, 34740, 1084, 36240
ALTERNATIVE, 304B, 10, 34740, 1084, 36240
ALTERNATIVE, 304B, 5, 34740, 1084, 36240
ALTERNATIVE, 304B, 6, 34740, 1084, 36240
ALTERNATIVE, 305, 5, 36420, 4385, 48120
ALTERNATIVE, 305, 6, 36420, 4385, 48120
ALTERNATIVE, 305, 9, 36420, 4385, 48120
ALTERNATIVE, 305A, 5, 37260, 4340, 48960
ALTERNATIVE, 305A, 6, 37260, 4340, 48960
ALTERNATIVE, 305A, 9, 37260, 4340, 48960
ALTERNATIVE, 305B, 5, 39540, 8034, 51240
ALTERNATIVE, 305B, 6, 39540, 8034, 51240
ALTERNATIVE, 305B, 9, 39540, 8034, 51240
ALTERNATIVE, 306, 10, 36660, 1392, 38160
ALTERNATIVE, 306, 5, 36660, 1392, 38160
ALTERNATIVE, 306, 6, 36660, 1392, 38160
ALTERNATIVE, 306A, 10, 39600, 1323, 41100
ALTERNATIVE, 306A, 5, 39600, 1323, 41100
ALTERNATIVE, 306A, 6, 39600, 1323, 41100
ALTERNATIVE, 306B, 10, 37800, 1047, 39300
ALTERNATIVE, 306B, 5, 37800, 1047, 39300
ALTERNATIVE, 306B, 6, 37800, 1047, 39300
ALTERNATIVE, 307, 10, 37620, 1162, 42120
ALTERNATIVE, 307, 5, 37620, 1162, 42120
ALTERNATIVE, 307, 6, 37620, 1162, 42120
ALTERNATIVE, 307A, 10, 40380, 1325, 44880
ALTERNATIVE, 307A, 5, 40380, 1325, 44880
ALTERNATIVE, 307A, 6, 40380, 1325, 44880
ALTERNATIVE, 307B, 10, 37980, 1233, 42480
ALTERNATIVE, 307B, 5, 37980, 1233, 42480
ALTERNATIVE, 307B, 6, 37980, 1233, 42480
ALTERNATIVE, 308, 3, 35640, 745, 40440
ALTERNATIVE, 308, 5, 35640, 745, 40440
ALTERNATIVE, 308, 6, 35640, 745, 40440
ALTERNATIVE, 308, 8, 35640, 745, 40440
ALTERNATIVE, 308A, 3, 38760, 929, 43560
ALTERNATIVE, 308A, 5, 38760, 929, 43560
ALTERNATIVE, 308A, 6, 38760, 929, 43560
ALTERNATIVE, 308A, 8, 38760, 929, 43560
ALTERNATIVE, 308B, 3, 38400, 1003, 43200
ALTERNATIVE, 308B, 5, 38400, 1003, 43200
ALTERNATIVE, 308B, 6, 38400, 1003, 43200
ALTERNATIVE, 308B, 8, 38400, 1003, 43200
ALTERNATIVE, 309, 2, 35580, 845, 40380
ALTERNATIVE, 309, 7, 35580, 845, 40380
ALTERNATIVE, 309, 9, 35580, 845, 40380
ALTERNATIVE, 309A, 2, 38160, 756, 42960
ALTERNATIVE, 309A, 7, 38160, 756, 42960
ALTERNATIVE, 309A, 9, 38160, 756, 42960
ALTERNATIVE, 309B, 2, 36540, 710, 41340
ALTERNATIVE, 309B, 7, 36540, 710, 41340
ALTERNATIVE, 309B, 9, 36540, 710, 41340
ALTERNATIVE, 310, 1, 38220, 2060, 51720
ALTERNATIVE, 310, 3, 38220, 2060, 48900
ALTERNATIVE, 310, 5, 38220, 2060, 51720
ALTERNATIVE, 310, 6, 38220, 2060, 51720
ALTERNATIVE, 310, 8, 38220, 2060, 50820
ALTERNATIVE, 310A, 1, 40140, 2045, 53640
ALTERNATIVE, 310A, 3, 40140, 2045, 50820
ALTERNATIVE, 310A, 5, 40140, 2045, 53640
ALTERNATIVE, 310A, 6, 40140, 2045, 53640
ALTERNATIVE, 310A, 8, 40140, 2045, 52740
ALTERNATIVE, 310B, 1, 39900, 2136, 53400
ALTERNATIVE, 310B, 3, 39900, 2136, 50580
ALTERNATIVE, 310B, 5, 39900, 2136, 53400
ALTERNATIVE, 310B, 6, 39900, 2136, 53400
ALTERNATIVE, 310B, 8, 39900, 2136, 52500
ALTERNATIVE, 311, 1, 36900, 1448, 39600
ALTERNATIVE, 311, 3, 36900, 1448, 39600
ALTERNATIVE, 311, 5, 36900, 1448, 39600
ALTERNATIVE, 311, 6, 36900, 1448, 39600
ALTERNATIVE, 311, 8, 36900, 1448, 39600
ALTERNATIVE, 311A, 1, 38760, 1288, 41460
ALTERNATIVE, 311A, 3, 38760, 1288, 41460
ALTERNATIVE, 311A, 5, 38760, 1288, 41460
ALTERNATIVE, 311A, 6, 38760, 1288, 41460
ALTERNATIVE, 311A, 8, 38760, 1288, 41460
ALTERNATIVE, 311B, 1, 39600, 769, 42300
ALTERNATIVE, 311B, 3, 39600, 769, 42300
ALTERNATIVE, 311B, 5, 39600, 769, 42300
ALTERNATIVE, 311B, 6, 39600, 769, 42300
ALTERNATIVE, 311B, 8, 39600, 769, 42300
ALTERNATIVE, 312, 5, 36180, 1484, 37980
ALTERNATIVE, 312, 6, 36180, 1484, 37980
ALTERNATIVE, 312, 8, 36180, 1484, 37980
ALTERNATIVE, 312A, 5, 37260, 1679, 39060
ALTERNATIVE, 312A, 6, 37260, 1679, 39060
ALTERNATIVE, 312A, 8, 37260, 1679, 39060
ALTERNATIVE, 312B, 5, 38940, 1108, 40740
ALTERNATIVE, 312B, 6, 38940, 1108, 40740
ALTERNATIVE, 312B, 8, 38940, 1108, 40740
ALTERNATIVE, 313, 2, 35880, 989, 37680
ALTERNATIVE, 313, 11, 35880, 989, 37680
ALTERNATIVE, 313, 13, 35880, 989, 37680
ALTERNATIVE, 313, 7, 35880, 989, 37680
ALTERNATIVE, 313A, 2, 37260, 1393, 39060
ALTERNATIVE, 313A, 11, 37260, 1393, 39060
ALTERNATIVE, 313A, 13, 37260, 1393, 39060
ALTERNATIVE, 313A, 7, 37260, 1393, 39060
ALTERNATIVE, 313B, 2, 36360, 1067, 38160
ALTERNATIVE, 313B, 11, 36360, 1067, 38160
ALTERNATIVE, 313B, 13, 36360, 1067, 38160
ALTERNATIVE, 313B, 7, 36360, 1067, 38160
ALTERNATIVE, 314, 2, 36240, 1106, 41640
ALTERNATIVE, 314, 3, 36240, 1106, 41640
ALTERNATIVE, 314, 5, 36240, 1106, 41640
ALTERNATIVE, 314, 7, 36240, 1106, 41640
ALTERNATIVE, 314, 8, 36240, 1106, 41640
ALTERNATIVE, 314A, 2, 39300, 1311, 44700
ALTERNATIVE, 314A, 3, 39300, 1311, 44700
ALTERNATIVE, 314A, 5, 39300, 1311, 44700
ALTERNATIVE, 314A, 7, 39300, 1311, 44700
ALTERNATIVE, 314A, 8, 39300, 1311, 44700
ALTERNATIVE, 314B, 2, 38100, 883, 43500
ALTERNATIVE, 314B, 3, 38100, 883, 43500
ALTERNATIVE, 314B, 5, 38100, 883, 43500
ALTERNATIVE, 314B, 7, 38100, 883, 43500
ALTERNATIVE, 314B, 8, 38100, 883, 43500
ALTERNATIVE, 315, 1, 37680, 959, 42780
ALTERNATIVE, 315, 3, 37680, 959, 42780
ALTERNATIVE, 315, 13, 37680, 959, 42780
ALTERNATIVE, 315, 5, 37680, 959, 42780
ALTERNATIVE, 315, 6, 37680, 959, 42780
ALTERNATIVE, 315, 8, 37680, 959, 42780
ALTERNATIVE, 315A, 1, 37860, 1257, 42960
ALTERNATIVE, 315A, 3, 37860, 1257, 42960
ALTERNATIVE, 315A, 13, 37860, 1257, 42960
ALTERNATIVE, 315A, 5, 37860, 1257, 42960
ALTERNATIVE, 315A, 6, 37860, 1257, 42960
ALTERNATIVE, 315A, 8, 37860, 1257, 42960
ALTERNATIVE, 315B, 1, 37860, 1378, 42960
ALTERNATIVE, 315B, 3, 37860, 1378, 42960
ALTERNATIVE, 315B, 13, 37860, 1378, 42960
ALTERNATIVE, 315B, 5, 37860, 1378, 42960
ALTERNATIVE, 315B, 6, 37860, 1378, 42960
ALTERNATIVE, 315B, 8, 37860, 1378, 42960
ALTERNATIVE, 316, 2, 39240, 823, 46140
ALTERNATIVE, 316, 3, 39240, 823, 46140
ALTERNATIVE, 316, 7, 39240, 823, 46140
ALTERNATIVE, 316, 8, 39240, 823, 46140
ALTERNATIVE, 316A, 2, 41100, 1163, 48000
ALTERNATIVE, 316A, 3, 41100, 1163, 48000
ALTERNATIVE, 316A, 7, 41100, 1163, 48000
ALTERNATIVE, 316A, 8, 41100, 1163, 48000
ALTERNATIVE, 316B, 2, 39540, 1446, 46440
ALTERNATIVE, 316B, 3, 39540, 1446, 46440
ALTERNATIVE, 316B, 7, 39540, 1446, 46440
ALTERNATIVE, 316B, 8, 39540, 1446, 46440
ALTERNATIVE, 317, 10, 39420, 1106, 42720
ALTERNATIVE, 317, 6, 39420, 1106, 42720
ALTERNATIVE, 317, 9, 39420, 1106, 42720
ALTERNATIVE, 317A, 10, 42780, 915, 46080
ALTERNATIVE, 317A, 6, 42780, 915, 46080
ALTERNATIVE, 317A, 9, 42780, 915, 46080
ALTERNATIVE, 317B, 10, 40740, 975, 44040
ALTERNATIVE, 317B, 6, 40740, 975, 44040
ALTERNATIVE, 317B, 9, 40740, 975, 44040
ALTERNATIVE, 318, 1, 40500, 1902, 44400
ALTERNATIVE, 318, 3, 40500, 1902, 44400
ALTERNATIVE, 318, 5, 40500, 1902, 44400
ALTERNATIVE, 318, 6, 40500, 1902, 44400
ALTERNATIVE, 318, 8, 40500, 1902, 44400
ALTERNATIVE, 318A, 1, 43440, 1532, 47340
ALTERNATIVE, 318A, 3, 43440, 1532, 47340
ALTERNATIVE, 318A, 5, 43440, 1532, 47340
ALTERNATIVE, 318A, 6, 43440, 1532, 47340
ALTERNATIVE, 318A, 8, 43440, 1532, 47340
ALTERNATIVE, 318B, 1, 41700, 1641, 45600
ALTERNATIVE, 318B, 3, 41700, 1641, 45600
ALTERNATIVE, 318B, 5, 41700, 1641, 45600
ALTERNATIVE, 318B, 6, 41700, 1641, 45600
ALTERNATIVE, 318B, 8, 41700, 1641, 45600
ALTERNATIVE, 319, 2, 42000, 1228, 44700
ALTERNATIVE, 319, 3, 42000, 1228, 44700
ALTERNATIVE, 319, 5, 42000, 1228, 44700
ALTERNATIVE, 319, 8, 42000, 1228, 44700
ALTERNATIVE, 319A, 2, 43620, 1109, 46320
ALTERNATIVE, 319A, 3, 43620, 1109, 46320
ALTERNATIVE, 319A, 5, 43620, 1109, 46320
ALTERNATIVE, 319A, 8, 43620, 1109, 46320
ALTERNATIVE, 319B, 2, 43200, 1306, 45900
ALTERNATIVE, 319B, 3, 43200, 1306, 45900
ALTERNATIVE, 319B, 5, 43200, 1306, 45900
ALTERNATIVE, 319B, 8, 43200, 1306, 45900
ALTERNATIVE, 320, 2, 39360, 636, 44160
ALTERNATIVE, 320, 3, 39360, 636, 44160
ALTERNATIVE, 320, 7, 39360, 636, 44160
ALTERNATIVE, 320A, 2, 40560, 990, 45360
ALTERNATIVE, 320A, 3, 40560, 990, 45360
ALTERNATIVE, 320A, 7, 40560, 990, 45360
ALTERNATIVE, 320B, 2, 42060, 627, 46860
ALTERNATIVE, 320B, 3, 42060, 627, 46860
ALTERNATIVE, 320B, 7, 42060, 627, 46860
ALTERNATIVE, 321, 2, 41460, 1571, 44460
ALTERNATIVE, 321, 3, 41460, 1571, 44460
ALTERNATIVE, 321, 11, 41460, 1571, 44460
ALTERNATIVE, 321, 13, 41460, 1571, 44460
ALTERNATIVE, 321, 5, 41460, 1571, 44460
ALTERNATIVE, 321, 7, 41460, 1571, 44460
ALTERNATIVE, 321, 8, 41460, 1571, 44460
ALTERNATIVE, 321A, 2, 41520, 1127, 44520
ALTERNATIVE, 321A, 3, 41520, 1127, 44520
ALTERNATIVE, 321A, 11, 41520, 1127, 44520
ALTERNATIVE, 321A, 13, 41520, 1127, 44520
ALTERNATIVE, 321A, 5, 41520, 1127, 44520
ALTERNATIVE, 321A, 7, 41520, 1127, 44520
ALTERNATIVE, 321A, 8, 41520, 1127, 44520
ALTERNATIVE, 321B, 2, 43260, 952, 46260
ALTERNATIVE, 321B, 3, 43260, 952, 46260
ALTERNATIVE, 321B, 11, 43260, 952, 46260
ALTERNATIVE, 321B, 13, 43260, 952, 46260
ALTERNATIVE, 321B, 5, 43260, 952, 46260
ALTERNATIVE, 321B, 7, 43260, 952, 46260
ALTERNATIVE, 321B, 8, 43260, 952, 46260
ALTERNATIVE, 322, 5, 41760, 1740, 45360
ALTERNATIVE, 322, 6, 41760, 1740, 45360
ALTERNATIVE, 322A, 5, 42240, 984, 45840
ALTERNATIVE, 322A, 6, 42240, 984, 45840
ALTERNATIVE, 322B, 5, 44760, 1026, 48360
ALTERNATIVE, 322B, 6, 44760, 1026, 48360
ALTERNATIVE, 323, 6, 41880, 1900, 45180
ALTERNATIVE, 323, 9, 41880, 1900, 45180
ALTERNATIVE, 323A, 6, 42900, 1593, 46200
ALTERNATIVE, 323A, 9, 42900, 1593, 46200
ALTERNATIVE, 323B, 6, 43320, 1927, 46620
ALTERNATIVE, 323B, 9, 43320, 1927, 46620
ALTERNATIVE, 324, 5, 43380, 1743, 45180
ALTERNATIVE, 324, 6, 43380, 1743, 45180
ALTERNATIVE, 324, 8, 43380, 1743, 45180
ALTERNATIVE, 324A, 5, 43620, 1206, 45420
ALTERNATIVE, 324A, 6, 43620, 1206, 45420
ALTERNATIVE, 324A, 8, 43620, 1206, 45420
ALTERNATIVE, 324B, 5, 46500, 1501, 48300
ALTERNATIVE, 324B, 6, 46500, 1501, 48300
ALTERNATIVE, 324B, 8, 46500, 1501, 48300
ALTERNATIVE, 325, 1, 44400, 1462, 46800
ALTERNATIVE, 325, 11, 43800, 1462, 46800
ALTERNATIVE, 325, 5, 44100, 1462, 46800
ALTERNATIVE, 325, 6, 43800, 1462, 46800
ALTERNATIVE, 325A, 1, 46440, 1291, 48840
ALTERNATIVE, 325A, 11, 45840, 1291, 48840
ALTERNATIVE, 325A, 5, 46140, 1291, 48840
ALTERNATIVE, 325A, 6, 45840, 1291, 48840
ALTERNATIVE, 325B, 1, 45060, 1227, 47460
ALTERNATIVE, 325B, 11, 44460, 1227, 47460
ALTERNATIVE, 325B, 5, 44760, 1227, 47460
ALTERNATIVE, 325B, 6, 44460, 1227, 47460
ALTERNATIVE, 326, 6, 43860, 1656, 47460
ALTERNATIVE, 326, 7, 43860, 1656, 47460
ALTERNATIVE, 326, 9, 43860, 1656, 47460
ALTERNATIVE, 326A, 6, 44760, 1229, 48360
ALTERNATIVE, 326A, 7, 44760, 1229, 48360
ALTERNATIVE, 326A, 9, 44760, 1229, 48360
ALTERNATIVE, 326B, 6, 46140, 954, 49740
ALTERNATIVE, 326B, 7, 46140, 954, 49740
ALTERNATIVE, 326B, 9, 46140, 954, 49740
ALTERNATIVE, 327, 2, 45600, 920, 48300
ALTERNATIVE, 327, 3, 45600, 920, 48300
ALTERNATIVE, 327, 7, 45600, 920, 48300
ALTERNATIVE, 327A, 2, 47220, 1195, 49920
ALTERNATIVE, 327A, 3, 47220, 1195, 49920
ALTERNATIVE, 327A, 7, 47220, 1195, 49920
ALTERNATIVE, 327B, 2, 47040, 972, 49740
ALTERNATIVE, 327B, 3, 47040, 972, 49740
ALTERNATIVE, 327B, 7, 47040, 972, 49740
ALTERNATIVE, 328, 1, 43020, 1218, 45720
ALTERNATIVE, 328, 3, 43020, 1218, 45720
ALTERNATIVE, 328, 5, 43020, 1218, 45720
ALTERNATIVE, 328, 6, 43020, 1218, 45720
ALTERNATIVE, 328, 8, 43020, 1218, 45720
ALTERNATIVE, 328A, 1, 43800, 837, 46500
ALTERNATIVE, 328A, 3, 43800, 837, 46500
ALTERNATIVE, 328A, 5, 43800, 837, 46500
ALTERNATIVE, 328A, 6, 43800, 837, 46500
ALTERNATIVE, 328A, 8, 43800, 837, 46500
ALTERNATIVE, 328B, 1, 43920, 1231, 46620
ALTERNATIVE, 328B, 3, 43920, 1231, 46620
ALTERNATIVE, 328B, 5, 43920, 1231, 46620
ALTERNATIVE, 328B, 6, 43920, 1231, 46620
ALTERNATIVE, 328B, 8, 43920, 1231, 46620
ALTERNATIVE, 329, 10, 44940, 721, 49740
ALTERNATIVE, 329, 6, 44940, 721, 49740
ALTERNATIVE, 329, 9, 44940, 721, 49740
ALTERNATIVE, 329A, 10, 46500, 1115, 51300
ALTERNATIVE, 329A, 6, 46500, 1115, 51300
ALTERNATIVE, 329A, 9, 46500, 1115, 51300
ALTERNATIVE, 329B, 10, 45720, 1191, 50520
ALTERNATIVE, 329B, 6, 45720, 1191, 50520
ALTERNATIVE, 329B, 9, 45720, 1191, 50520
ALTERNATIVE, 330, 2, 45180, 892, 49980
ALTERNATIVE, 330, 3, 45180, 892, 49980
ALTERNATIVE, 330, 7, 45180, 892, 49980
ALTERNATIVE, 330, 8, 45180, 892, 49980
ALTERNATIVE, 330A, 2, 47880, 861, 52680
ALTERNATIVE, 330A, 3, 47880, 861, 52680
ALTERNATIVE, 330A, 7, 47880, 861, 52680
ALTERNATIVE, 330A, 8, 47880, 861, 52680
ALTERNATIVE, 330B, 2, 48240, 851, 53040
ALTERNATIVE, 330B, 3, 48240, 851, 53040
ALTERNATIVE, 330B, 7, 48240, 851, 53040
ALTERNATIVE, 330B, 8, 48240, 851, 53040
ALTERNATIVE, 331, 6, 44940, 1159, 49740
ALTERNATIVE, 331, 9, 44940, 1159, 49740
ALTERNATIVE, 331A, 6, 45060, 832, 49860
ALTERNATIVE, 331A, 9, 45060, 832, 49860
ALTERNATIVE, 331B, 6, 46800, 811, 51600
ALTERNATIVE, 331B, 9, 46800, 811, 51600
ALTERNATIVE, 332, 7, 43740, 1301, 50640
ALTERNATIVE, 332, 9, 43740, 1301, 50640
ALTERNATIVE, 332A, 7, 45240, 1127, 52140
ALTERNATIVE, 332A, 9, 45240, 1127, 52140
ALTERNATIVE, 332B, 7, 45060, 1276, 51960
ALTERNATIVE, 332B, 9, 45060, 1276, 51960
ALTERNATIVE, 333, 6, 46800, 1363, 53700
ALTERNATIVE, 333, 9, 46800, 1363, 53700
ALTERNATIVE, 333A, 6, 47280, 1461, 54180
ALTERNATIVE, 333A, 9, 47280, 1461, 54180
ALTERNATIVE, 333B, 6, 49560, 980, 56460
ALTERNATIVE, 333B, 9, 49560, 980, 56460
ALTERNATIVE, 334, 11, 45000, 1093, 46800
ALTERNATIVE, 334, 7, 45000, 1093, 46800
ALTERNATIVE, 334, 9, 45000, 1093, 46800
ALTERNATIVE, 334A, 11, 48480, 1040, 50280
ALTERNATIVE, 334A, 7, 48480, 1040, 50280
ALTERNATIVE, 334A, 9, 48480, 1040, 50280
ALTERNATIVE, 334B, 11, 46920, 1475, 48720
ALTERNATIVE, 334B, 7, 46920, 1475, 48720
ALTERNATIVE, 334B, 9, 46920, 1475, 48720
ALTERNATIVE, 335, 10, 46620, 1045, 51420
ALTERNATIVE, 335, 5, 46620, 1045, 51420
ALTERNATIVE, 335, 6, 46620, 1045, 51420
ALTERNATIVE, 335A, 10, 48600, 1117, 53400
ALTERNATIVE, 335A, 5, 48600, 1117, 53400
ALTERNATIVE, 335A, 6, 48600, 1117, 53400
ALTERNATIVE, 335B, 10, 47880, 884, 52680
ALTERNATIVE, 335B, 5, 47880, 884, 52680
ALTERNATIVE, 335B, 6, 47880, 884, 52680
ALTERNATIVE, 336, 2, 44940, 1403, 49440
ALTERNATIVE, 336, 3, 44940, 1403, 49440
ALTERNATIVE, 336, 7, 44940, 1403, 49440
ALTERNATIVE, 336, 8, 44940, 1403, 49440
ALTERNATIVE, 336A, 2, 48000, 1306, 52500
ALTERNATIVE, 336A, 3, 48000, 1306, 52500
ALTERNATIVE, 336A, 7, 48000, 1306, 52500
ALTERNATIVE, 336A, 8, 48000, 1306, 52500
ALTERNATIVE, 336B, 2, 47640, 1377, 52140
ALTERNATIVE, 336B, 3, 47640, 1377, 52140
ALTERNATIVE, 336B, 7, 47640, 1377, 52140
ALTERNATIVE, 336B, 8, 47640, 1377, 52140
ALTERNATIVE, 337, 10, 46680, 977, 49980
ALTERNATIVE, 337, 6, 46680, 977, 49980
ALTERNATIVE, 337, 9, 46680, 977, 49980
ALTERNATIVE, 337A, 10, 47940, 809, 51240
ALTERNATIVE, 337A, 6, 47940, 809, 51240
ALTERNATIVE, 337A, 9, 47940, 809, 51240
ALTERNATIVE, 337B, 10, 49260, 993, 52560
ALTERNATIVE, 337B, 6, 49260, 993, 52560
ALTERNATIVE, 337B, 9, 49260, 993, 52560
ALTERNATIVE, 338, 1, 44880, 1298, 51780
ALTERNATIVE, 338, 5, 44880, 1298, 51780
ALTERNATIVE, 338, 6, 44880, 1298, 51780
ALTERNATIVE, 338, 8, 44880, 1298, 51780
ALTERNATIVE, 338A, 1, 47340, 1073, 54240
ALTERNATIVE, 338A, 5, 47340, 1073, 54240
ALTERNATIVE, 338A, 6, 47340, 1073, 54240
ALTERNATIVE, 338A, 8, 47340, 1073, 54240
ALTERNATIVE, 338B, 1, 46380, 1453, 53280
ALTERNATIVE, 338B, 5, 46380, 1453, 53280
ALTERNATIVE, 338B, 6, 46380, 1453, 53280
ALTERNATIVE, 338B, 8, 46380, 1453, 53280
ALTERNATIVE, 339, 1, 48240, 2247, 52440
ALTERNATIVE, 339, 3, 48240, 2247, 52440
ALTERNATIVE, 339, 5, 48240, 2247, 52440
ALTERNATIVE, 339, 6, 48240, 2247, 52440
ALTERNATIVE, 339, 8, 48240, 2247, 52440
ALTERNATIVE, 339A, 1, 49020, 1702, 53220
ALTERNATIVE, 339A, 3, 49020, 1702, 53220
ALTERNATIVE, 339A, 5, 49020, 1702, 53220
ALTERNATIVE, 339A, 6, 49020, 1702, 53220
ALTERNATIVE, 339A, 8, 49020, 1702, 53220
ALTERNATIVE, 339B, 1, 50460, 1971, 54660
ALTERNATIVE, 339B, 3, 50460, 1971, 54660
ALTERNATIVE, 339B, 5, 50460, 1971, 54660
ALTERNATIVE, 339B, 6, 50460, 1971, 54660
ALTERNATIVE, 339B, 8, 50460, 1971, 54660
ALTERNATIVE, 340, 10, 48420, 1169, 52920
ALTERNATIVE, 340, 5, 48420, 1169, 52920
ALTERNATIVE, 340, 6, 48420, 1169, 52920
ALTERNATIVE, 340A, 10, 50640, 1488, 55140
ALTERNATIVE, 340A, 5, 50640, 1488, 55140
ALTERNATIVE, 340A, 6, 50640, 1488, 55140
ALTERNATIVE, 340B, 10, 48960, 1122, 53460
ALTERNATIVE, 340B, 5, 48960, 1122, 53460
ALTERNATIVE, 340B, 6, 48960, 1122, 53460
ALTERNATIVE, 341, 1, 50160, 1712, 53160
ALTERNATIVE, 341, 3, 50160, 1712, 53160
ALTERNATIVE, 341, 13, 50160, 1712, 53160
ALTERNATIVE, 341, 5, 50160, 1712, 53160
ALTERNATIVE, 341, 6, 50160, 1712, 53160
ALTERNATIVE, 341, 8, 50160, 1712, 53160
ALTERNATIVE, 341A, 1, 53700, 1454, 56700
ALTERNATIVE, 341A, 3, 53700, 1454, 56700
ALTERNATIVE, 341A, 13, 53700, 1454, 56700
ALTERNATIVE, 341A, 5, 53700, 1454, 56700
ALTERNATIVE, 341A, 6, 53700, 1454, 56700
ALTERNATIVE, 341A, 8, 53700, 1454, 56700
ALTERNATIVE, 341B, 1, 52980, 1479, 55980
ALTERNATIVE, 341B, 3, 52980, 1479, 55980
ALTERNATIVE, 341B, 13, 52980, 1479, 55980
ALTERNATIVE, 341B, 5, 52980, 1479, 55980
ALTERNATIVE, 341B, 6, 52980, 1479, 55980
ALTERNATIVE, 341B, 8, 52980, 1479, 55980
ALTERNATIVE, 342, 1, 47520, 679, 49920
ALTERNATIVE, 342, 10, 47520, 679, 52320
ALTERNATIVE, 342, 5, 47520, 679, 52320
ALTERNATIVE, 342, 6, 47520, 679, 52320
ALTERNATIVE, 342, 8, 47520, 679, 52320
ALTERNATIVE, 342A, 1, 49140, 776, 51540
ALTERNATIVE, 342A, 10, 49140, 776, 53940
ALTERNATIVE, 342A, 5, 49140, 776, 53940
ALTERNATIVE, 342A, 6, 49140, 776, 53940
ALTERNATIVE, 342A, 8, 49140, 776, 53940
ALTERNATIVE, 342B, 1, 49200, 1023, 51600
ALTERNATIVE, 342B, 10, 49200, 1023, 54000
ALTERNATIVE, 342B, 5, 49200, 1023, 54000
ALTERNATIVE, 342B, 6, 49200, 1023, 54000
ALTERNATIVE, 342B, 8, 49200, 1023, 54000
ALTERNATIVE, 343, 6, 49860, 1118, 54660
ALTERNATIVE, 343, 9, 49860, 1118, 54660
